Subject,Block,CategoryNumber,ITI,Trial,CorrAns,ACC,RESP,RT,Typicality,Familiarity,Item,Category,Prime,cond_TrueFalse,TF,MoCA_dev,old_group,all_groups,group,Typi,Typi_cen,Fam_tipi_cen,Fam_tipi,CD_Log_cen,CD_Log,AoA_cen,AoA,Imag_cen,Imag,Idade,escolaridade,Vocabulary,CCT,Sex
113,3,2,2500,42,2,1,2,1238,6.291666667,3.793103448,Raspberry,Fruit,FRUTO,aTRUE,-0.5,1,healthy,-0.5,Old,6.291666667,0.713990935,-0.210134352,3.79,-0.265378909,1.963787827,-2.956812359,NA,-12.55817012,NA,71,15,17,0.89,female
113,3,3,1500,43,1,1,1,1180,5.083333333,3.413793103,Funnel,Kitchent Utensil,VESTUÁRIO,FALSE,0.5,1,healthy,-0.5,Old,5.083333333,-0.178628853,-0.538640938,3.41,-0.566408904,1.662757832,-0.091782923,2.9,-1.447771513,5.127,71,15,17,0.89,female
113,3,3,3000,44,1,1,1,1061,5.166666667,2.344827586,Pelican,Birds,VESTUÁRIO,FALSE,0.5,1,healthy,-0.5,Old,5.166666667,-0.117068868,-1.463646324,2.34,-0.752045481,1.477121255,1.854461211,4.87,-1.579960769,5.066,71,15,17,0.89,female
113,3,1,1500,45,2,1,2,1117,3.958333333,3.275862069,Bat,Mammals,MAMÍFERO,aTRUE,-0.5,1,healthy,-0.5,Old,3.958333333,-1.009688656,-0.65102477,3.28,0.063089335,2.292256071,0.431825905,3.43,0.301027332,5.934,71,15,17,0.89,female
113,3,4,2500,46,2,1,2,1143,4.208333333,3.24137931,Tricycle,Vehicles,VEÍCULO,aTRUE,-0.5,1,healthy,-0.5,Old,4.208333333,-0.8250087,-0.685604411,3.24,-0.627106745,1.602059991,-1.020447637,1.96,0.181840298,5.879,71,15,17,0.89,female
113,3,1,2000,47,2,1,2,981,6.375,4.275862069,Horse,Mammals,MAMÍFERO,aTRUE,-0.5,1,healthy,-0.5,Old,6.375,0.77555092,0.213466245,4.28,0.991725513,3.220892249,-1.277312345,1.7,0.743102877,6.138,71,15,17,0.89,female
113,3,4,2500,48,1,1,1,989,6.25,6.413793103,Knife,Weapon,VEÍCULO,FALSE,0.5,1,healthy,-0.5,Old,6.25,0.683210942,2.054832106,6.41,0.948658236,3.177824972,-1.020447637,1.96,0.515563994,6.033,71,15,17,0.89,female
113,3,4,3000,49,2,1,2,1369,4.416666667,3.24137931,Yatch,Vehicles,VEÍCULO,aTRUE,-0.5,1,healthy,-0.5,Old,4.416666667,-0.671108736,-0.685604411,3.24,0.047295068,2.276461804,2.249637685,5.27,0.552403622,6.05,71,15,17,0.89,female
113,3,1,2000,50,1,1,1,1057,5.541666667,3.034482759,Kettle,Kitchent Utensil,MAMÍFERO,FALSE,0.5,1,healthy,-0.5,Old,5.541666667,0.159951067,-0.867147524,3.03,-0.326076749,1.903089987,1.2616965,4.27,-0.622130422,5.508,71,15,17,0.89,female
113,3,3,3000,53,2,1,2,1082,3.173913043,3.517241379,Cloak,Clothing,VESTUÁRIO,aTRUE,-0.5,1,healthy,-0.5,Old,3.173913043,-1.589155475,-0.443546926,3.52,0.021253266,2.250420002,-2.956812359,NA,-12.55817012,NA,71,15,17,0.89,female
113,3,2,3000,54,1,1,1,1182,6.75,2.75862069,Falcon,Birds,FRUTO,FALSE,0.5,1,healthy,-0.5,Old,6.75,1.052570855,-1.100560098,2.76,0.028511839,2.257678575,1.350611207,4.36,-0.604794126,5.516,71,15,17,0.89,female
113,3,1,2500,55,2,1,2,1213,6.625,4.275862069,Lion,Mammals,MAMÍFERO,aTRUE,-0.5,1,healthy,-0.5,Old,6.625,0.960230877,0.213466245,4.28,0.433591096,2.662757832,-1.109362343,1.87,-0.394591539,5.613,71,15,17,0.89,female
113,3,3,2500,56,1,1,1,1107,4.375,4.103448276,Chickpeas,Vegetable,VESTUÁRIO,FALSE,0.5,1,healthy,-0.5,Old,4.375,-0.701888729,0.057857862,4.1,0.084700484,2.31386722,-0.081903511,2.91,-0.097707473,5.75,71,15,17,0.89,female
113,3,3,1500,57,1,1,1,1230,3.25,2.965517241,Whip,Weapon,VESTUÁRIO,FALSE,0.5,1,healthy,-0.5,Old,3.25,-1.532948532,-0.919016985,2.97,0.080463431,2.309630167,0.99495238,4,0.985811019,6.25,71,15,17,0.89,female
113,3,2,2000,58,2,1,2,1056,6.791666667,3.965517241,Plum,Fruit,FRUTO,aTRUE,-0.5,1,healthy,-0.5,Old,6.791666667,1.083350848,-0.05452597,3.97,-0.315352884,1.913813852,-0.18069763,2.81,0.840619541,6.183,71,15,17,0.89,female
113,3,2,1500,59,2,1,2,1339,2.625,4.620689655,Olive,Fruit,FRUTO,aTRUE,-0.5,1,healthy,-0.5,Old,2.625,-1.994648422,0.50739319,4.62,-0.443836901,1.785329835,0.007011196,3,1.527570265,6.5,71,15,17,0.89,female
113,3,4,1500,61,2,1,2,1359,6.708333333,6.206896552,Bus,Vehicles,VEÍCULO,aTRUE,-0.5,1,healthy,-0.5,Old,6.708333333,1.021790862,1.881933903,6.21,0.782826378,3.011993115,0.13544355,3.13,1.341205084,6.414,71,15,17,0.89,female
113,3,3,3000,62,1,1,1,1362,6.708333333,3.965517241,Seagull,Birds,VESTUÁRIO,FALSE,0.5,1,healthy,-0.5,Old,6.708333333,1.021790862,-0.05452597,3.97,-0.504890867,1.72427587,-0.081903511,2.91,0.515563994,6.033,71,15,17,0.89,female
113,3,3,2500,63,2,1,2,887,6.75,5.310344828,Skirt,Clothing,VESTUÁRIO,aTRUE,-0.5,1,healthy,-0.5,Old,6.75,1.052570855,1.10389199,5.31,1.291709646,3.520876382,-0.980929989,2,0.623915843,6.083,71,15,17,0.89,female
113,3,4,2500,64,1,1,1,1294,6.375,3.620689655,Canary,Birds,VEÍCULO,FALSE,0.5,1,healthy,-0.5,Old,6.375,0.77555092,-0.357097825,3.62,-0.37183424,1.857332496,0.194720021,3.19,0.593577325,6.069,71,15,17,0.89,female
113,2,3,2500,1,2,1,2,800,6.958333333,6.551724138,Pants,Clothing,VESTUÁRIO,aTRUE,-0.5,1,healthy,-0.5,Old,6.958333333,1.206470818,2.175860848,6.55,0.997433169,3.226599905,-1.237794697,1.74,2.06932951,6.75,71,15,17,0.89,female
113,2,2,2500,2,1,1,1,1035,4.083333333,5.172413793,Scissors,Kitchent Utensil,FRUTO,FALSE,0.5,1,healthy,-0.5,Old,4.083333333,-0.917348678,0.982863248,5.17,0.140049121,2.369215857,-0.378285867,2.61,0.883960281,6.203,71,15,17,0.89,female
113,2,1,2500,3,2,1,2,1010,4.75,3.344827586,Otter,Mammals,MAMÍFERO,aTRUE,-0.5,1,healthy,-0.5,Old,4.75,-0.424868795,-0.599155309,3.34,-0.766768738,1.462397998,1.083867087,4.09,0.333532887,5.949,71,15,17,0.89,female
113,2,4,3000,4,2,1,2,1005,6.833333333,4.448275862,Jeep,Vehicles,VEÍCULO,aTRUE,-0.5,1,healthy,-0.5,Old,6.833333333,1.11413084,0.360429717,4.45,0.143745267,2.372912003,0.145322961,3.14,0.701929174,6.119,71,15,17,0.89,female
113,2,4,2000,5,1,1,1,928,6.565217391,2.551724138,Bazooka,Weapon,VEÍCULO,FALSE,0.5,1,healthy,-0.5,Old,6.565217391,0.916068278,-1.282103211,2.55,-0.496772976,1.73239376,-2.956812359,NA,-12.55817012,NA,71,15,17,0.89,female
113,2,3,1500,6,2,1,2,817,5.333333333,6.172413793,Pajama,Clothing,VESTUÁRIO,aTRUE,-0.5,1,healthy,-0.5,Old,5.333333333,0.006051103,1.847354263,6.17,0.314901308,2.544068044,-0.892015283,2.09,-0.037030437,5.778,71,15,17,0.89,female
113,2,2,2000,7,1,1,1,1077,6.875,5.344827586,Pot,Kitchent Utensil,FRUTO,FALSE,0.5,1,healthy,-0.5,Old,6.875,1.144910833,1.12982672,5.34,-0.605917446,1.62324929,-0.319009395,2.67,0.190508446,5.883,71,15,17,0.89,female
113,2,2,2000,8,2,1,2,862,7,5.482758621,Orange,Fruit,FRUTO,aTRUE,-0.5,1,healthy,-0.5,Old,7,1.237250811,1.250855463,5.48,0.566017854,2.79518459,-1.148879991,1.83,1.26535879,6.379,71,15,17,0.89,female
113,2,3,3000,9,1,1,1,1100,6.833333333,5.344827586,Frying pan,Kitchent Utensil,VESTUÁRIO,FALSE,0.5,1,healthy,-0.5,Old,6.833333333,1.11413084,1.12982672,5.34,-0.157284729,2.071882007,0.24411708,3.24,-0.706644865,5.469,71,15,17,0.89,female
113,2,1,2000,10,2,1,2,932,6.541666667,3.586206897,Gorilla,Mammals,MAMÍFERO,aTRUE,-0.5,1,healthy,-0.5,Old,6.541666667,0.898670891,-0.383032555,3.59,0.101247037,2.330413773,-0.279491748,2.71,-0.693642643,5.475,71,15,17,0.89,female
113,2,4,2500,11,2,1,2,1133,6.708333333,4.655172414,Truck,Vehicles,VEÍCULO,aTRUE,-0.5,1,healthy,-0.5,Old,6.708333333,1.021790862,0.54197283,4.66,0.652217921,2.881384657,-0.803100576,2.18,-0.743484493,5.452,71,15,17,0.89,female
113,2,4,1500,12,1,1,1,1014,6.791666667,6.344827586,Fork,Kitchent Utensil,VEÍCULO,FALSE,0.5,1,healthy,-0.5,Old,6.791666667,1.083350848,1.994317735,6.34,0.078329302,2.307496038,-1.020447637,1.96,-1.972194463,4.885,71,15,17,0.89,female
113,2,2,3000,13,2,1,2,949,6.916666667,5.586206897,Banana,Fruit,FRUTO,aTRUE,-0.5,1,healthy,-0.5,Old,6.916666667,1.175690826,1.345949474,5.59,0.41428594,2.643452676,-1.148879991,1.83,1.252356568,6.373,71,15,17,0.89,female
113,2,2,3000,14,1,1,1,1214,6.583333333,3.793103448,Cauliflower,Vegetable,FRUTO,FALSE,0.5,1,healthy,-0.5,Old,6.583333333,0.929450884,-0.210134352,3.79,-0.782008705,1.447158031,0.668931789,3.67,-12.55817012,NA,71,15,17,0.89,female
113,2,3,1500,15,1,1,1,994,6.625,3.068965517,Grenade,Weapon,VESTUÁRIO,FALSE,0.5,1,healthy,-0.5,Old,6.625,0.960230877,-0.832567883,3.07,0.33785963,2.567026366,1.755667092,4.77,-0.407593761,5.607,71,15,17,0.89,female
113,2,1,1500,16,2,1,2,1203,5.666666667,2.965517241,Buffalo,Mammals,MAMÍFERO,aTRUE,-0.5,1,healthy,-0.5,Old,5.666666667,0.252291045,-0.919016985,2.97,-0.115223384,2.113943352,1.083867087,4.09,-0.44443339,5.59,71,15,17,0.89,female
113,2,4,2000,17,2,1,2,978,5.083333333,3.689655172,Ship,Vehicles,VEÍCULO,aTRUE,-0.5,1,healthy,-0.5,Old,5.083333333,-0.178628853,-0.296583454,3.69,0.684117166,2.913283902,0.056408255,3.05,0.823283245,6.175,71,15,17,0.89,female
113,2,2,3000,18,1,1,1,1107,6.625,4.068965517,Pistol,Weapon,FRUTO,FALSE,0.5,1,healthy,-0.5,Old,6.625,0.960230877,0.031923132,4.07,0.793673875,3.022840611,-0.506718221,2.48,0.628249917,6.085,71,15,17,0.89,female
113,2,4,1500,19,1,1,1,1137,6.208333333,4.793103448,Peas,Vegetable,VEÍCULO,FALSE,0.5,1,healthy,-0.5,Old,6.208333333,0.652430949,0.654356662,4.79,-0.0830387,2.146128036,-0.368406455,2.62,-12.55817012,NA,71,15,17,0.89,female
113,2,3,2000,20,2,1,2,1334,5.583333333,6.137931034,Socks,Clothing,VESTUÁRIO,aTRUE,-0.5,1,healthy,-0.5,Old,5.583333333,0.190731059,1.821419532,6.14,0.63057183000000006,2.859738566,-1.474900582,1.5,0.628249917,6.085,71,15,17,0.89,female
113,2,3,3000,21,1,1,1,1126,6.208333333,5.517241379,Lettuce,Vegetable,VESTUÁRIO,FALSE,0.5,1,healthy,-0.5,Old,6.208333333,0.652430949,1.285435103,5.52,-0.142806905,2.086359831,-0.279491748,2.71,-0.037030437,5.778,71,15,17,0.89,female
113,2,2,2500,22,2,1,2,888,6.833333333,5,Grape,Fruit,FRUTO,aTRUE,-0.5,1,healthy,-0.5,Old,6.833333333,1.11413084,0.835899775,5,0.049586865,2.278753601,-1.079724108,1.9,-12.55817012,NA,71,15,17,0.89,female
113,2,1,2500,23,1,1,1,1079,5.875,4.275862069,Cucumber,Vegetable,MAMÍFERO,FALSE,0.5,1,healthy,-0.5,Old,5.875,0.406191008,0.213466245,4.28,-0.08928765,2.139879086,0.333031786,3.33,-0.325246356,5.645,71,15,17,0.89,female
113,2,1,1500,24,1,1,1,1217,6.458333333,4.103448276,Sword,Weapon,MAMÍFERO,FALSE,0.5,1,healthy,-0.5,Old,6.458333333,0.837110906,0.057857862,4.1,0.73838124,2.967547976,-0.170818218,2.82,0.810281023,6.169,71,15,17,0.89,female
113,2,3,3000,25,2,1,2,1043,4.75,6.103448276,Shoe,Clothing,VESTUÁRIO,aTRUE,-0.5,1,healthy,-0.5,Old,4.75,-0.424868795,1.786839892,6.1,0.536501819,2.765668555,-1.336588816,1.64,-0.045698585,5.774,71,15,17,0.89,female
113,2,4,3000,26,1,1,1,976,6.166666667,3.034482759,Raven,Birds,VEÍCULO,FALSE,0.5,1,healthy,-0.5,Old,6.166666667,0.621650957,-0.867147524,3.03,-0.079947624,2.149219113,0.431825905,3.43,-0.026195252,5.783,71,15,17,0.89,female
113,2,4,2500,27,2,1,2,902,5.75,6.655172414,Subway,Vehicles,VEÍCULO,aTRUE,-0.5,1,healthy,-0.5,Old,5.75,0.31385103,2.27095486,6.66,0.716301849,2.945468585,1.212299441,4.22,-1.001361894,5.333,71,15,17,0.89,female
113,2,1,2500,28,2,1,2,1282,5.958333333,4.689655172,Rabbit,Mammals,MAMÍFERO,aTRUE,-0.5,1,healthy,-0.5,Old,5.958333333,0.467750993,0.567907561,4.69,0.504030529,2.733197265,-1.277312345,1.7,-0.463936723,5.581,71,15,17,0.89,female
113,2,2,2500,30,2,1,2,889,6.375,4.482758621,Kiwi,Fruit,FRUTO,aTRUE,-0.5,1,healthy,-0.5,Old,6.375,0.77555092,0.386364448,4.48,-0.724016758,1.505149978,0.738087672,3.74,-0.10637562,5.746,71,15,17,0.89,female
113,2,4,3000,31,2,1,2,1165,5.458333333,4.931034483,Bicycle,Vehicles,VEÍCULO,aTRUE,-0.5,1,healthy,-0.5,Old,5.458333333,0.098391081,0.775385404,4.93,0.722656299,2.951823035,-1.069844696,1.91,0.727933618,6.131,71,15,17,0.89,female
113,2,1,2500,32,1,1,1,1194,6.166666667,2.862068966,Partridge,Birds,MAMÍFERO,FALSE,0.5,1,healthy,-0.5,Old,6.166666667,0.621650957,-1.014110996,2.86,-0.737805042,1.491361694,1.37037003,4.38,-1.79449743,4.967,71,15,17,0.89,female
113,2,1,1500,33,1,1,1,1258,5.333333333,5.103448276,Tomato,Vegetable,MAMÍFERO,FALSE,0.5,1,healthy,-0.5,Old,5.333333333,0.006051103,0.922348877,5.1,0.364119331,2.593286067,-0.684547634,2.3,-0.463936723,5.581,71,15,17,0.89,female
113,2,2,2000,34,2,1,2,989,6.333333333,3.586206897,Medlar,Fruit,FRUTO,aTRUE,-0.5,1,healthy,-0.5,Old,6.333333333,0.744770927,-0.383032555,3.59,-2.229166736,0,-2.956812359,NA,-12.55817012,NA,71,15,17,0.89,female
113,2,4,3000,35,1,1,1,1192,5.416666667,3.068965517,Beetroot,Vegetable,VEÍCULO,FALSE,0.5,1,healthy,-0.5,Old,5.416666667,0.067611089,-0.832567883,3.07,-0.595698281,1.633468456,1.488922973,4.5,-1.339419664,5.177,71,15,17,0.89,female
113,2,4,2500,36,1,1,1,1179,5.041666667,2.75862069,Stick,Weapon,VEÍCULO,FALSE,0.5,1,healthy,-0.5,Old,5.041666667,-0.209408846,-1.100560098,2.76,0.185806612,2.414973348,2.150843566,5.17,-2.930024809,4.443,71,15,17,0.89,female
113,2,1,1500,37,2,1,2,1460,4.916666667,3.275862069,Seal,Mammals,MAMÍFERO,aTRUE,-0.5,1,healthy,-0.5,Old,4.916666667,-0.301748824,-0.65102477,3.28,-0.118577026,2.11058971,-0.635150575,2.35,-0.570121535,5.532,71,15,17,0.89,female
113,2,3,2000,38,2,1,2,1244,3.916666667,4.034482759,Cap,Clothing,VESTUÁRIO,aTRUE,-0.5,1,healthy,-0.5,Old,3.916666667,-1.040468649,-0.002656509,4.03,0.151044506,2.380211242,-0.93153293,2.05,0.920799909,6.22,71,15,17,0.89,female
113,2,1,2000,39,2,1,2,1188,6.166666667,4,Dolphin,Mammals,MAMÍFERO,aTRUE,-0.5,1,healthy,-0.5,Old,6.166666667,0.621650957,-0.028591239,4,-0.246895503,1.982271233,-0.210335865,2.78,1.274026938,6.383,71,15,17,0.89,female
113,2,1,2500,40,1,1,1,1048,5.041666667,3.034482759,Tank,Weapon,MAMÍFERO,FALSE,0.5,1,healthy,-0.5,Old,5.041666667,-0.209408846,-0.867147524,3.03,0.622702865,2.851869601,-2.956812359,NA,-1.289577813,5.2,71,15,17,0.89,female
113,2,3,1500,41,2,1,2,1081,4.208333333,4.344827586,Tie,Clothing,VESTUÁRIO,aTRUE,-0.5,1,healthy,-0.5,Old,4.208333333,-0.8250087,0.265335706,4.34,0.540948559,2.770115295,0.392308258,3.39,-0.498609314,5.565,71,15,17,0.89,female
113,2,3,1500,42,1,1,1,1350,6.25,4.310344828,Pigeon,Birds,VESTUÁRIO,FALSE,0.5,1,healthy,-0.5,Old,6.25,0.683210942,0.239400975,4.31,-0.203860871,2.025305865,-0.793221164,2.19,0.480891402,6.017,71,15,17,0.89,female
113,2,2,1500,43,1,1,1,1282,4.875,3.137931034,Axe,Weapon,FRUTO,FALSE,0.5,1,healthy,-0.5,Old,4.875,-0.332528817,-0.772053512,3.14,0.319836526,2.549003262,0.194720021,3.19,-0.206059322,5.7,71,15,17,0.89,female
113,2,2,1500,44,2,1,2,1130,5.958333333,2.793103448,Grapefruit,Fruit,FRUTO,aTRUE,-0.5,1,healthy,-0.5,Old,5.958333333,0.467750993,-1.074625367,2.79,-0.616382879,1.612783857,1.2616965,4.27,-1.72298521,5,71,15,17,0.89,female
113,2,3,2500,45,1,1,1,1230,5,4,Pumpkin,Vegetable,VESTUÁRIO,FALSE,0.5,1,healthy,-0.5,Old,5,-0.240188839,-0.028591239,4,0.016345932,2.245512668,0.698570025,3.7,-0.097707473,5.75,71,15,17,0.89,female
113,2,3,1500,46,1,1,1,1050,4.166666667,2.620689655,Tear gass,Weapon,VESTUÁRIO,FALSE,0.5,1,healthy,-0.5,Old,4.166666667,-0.855788692,-1.22158884,2.62,-2.229166736,NA,-2.956812359,NA,-12.55817012,NA,71,15,17,0.89,female
113,2,4,2000,47,2,1,2,1431,2.75,3.379310345,Canoe,Vehicles,VEÍCULO,aTRUE,-0.5,1,healthy,-0.5,Old,2.75,-1.902308444,-0.564575668,3.38,-0.146381366,2.08278537,0.708449437,3.71,0.149334744,5.864,71,15,17,0.89,female
113,2,4,2500,48,1,1,1,1217,5.375,2.517241379,Flamingo,Birds,VEÍCULO,FALSE,0.5,1,healthy,-0.5,Old,5.375,0.036831096,-1.308037941,2.52,-0.660965012,1.568201724,1.37037003,4.38,-0.385923391,5.617,71,15,17,0.89,female
113,2,2,3000,49,2,1,2,1635,4.75,2.896551724,Avocado,Fruit,FRUTO,aTRUE,-0.5,1,healthy,-0.5,Old,4.75,-0.424868795,-0.979531356,2.9,-0.575954222,1.653212514,1.982893565,5,-0.849669306,5.403,71,15,17,0.89,female
113,2,3,1500,50,2,1,2,998,3.416666667,5.379310345,Belt,Clothing,VESTUÁRIO,aTRUE,-0.5,1,healthy,-0.5,Old,3.416666667,-1.409828561,1.164406361,5.38,0.685176421,2.914343157,-0.763582929,2.22,0.743102877,6.138,71,15,17,0.89,female
113,2,3,2000,51,1,1,1,1064,5.416666667,4.275862069,Duck,Birds,VESTUÁRIO,FALSE,0.5,1,healthy,-0.5,Old,5.416666667,0.067611089,0.213466245,4.28,0.406317011,2.635483747,-1.267432933,1.71,0.738768803,6.136,71,15,17,0.89,female
113,2,2,3000,52,1,1,1,1395,5.958333333,4.448275862,Chicken,Birds,FRUTO,FALSE,0.5,1,healthy,-0.5,Old,5.958333333,0.467750993,0.360429717,4.45,0.723625707,2.952792443,-0.852497635,2.13,1.414884341,6.448,71,15,17,0.89,female
113,2,1,2000,53,1,1,1,1073,5.708333333,2.103448276,Pheasant,Birds,MAMÍFERO,FALSE,0.5,1,healthy,-0.5,Old,5.708333333,0.283071037,-1.671124167,2.1,-0.627106745,1.602059991,1.627234738,4.64,-2.444608525,4.667,71,15,17,0.89,female
113,2,1,3000,54,2,1,2,1193,5.083333333,4.689655172,Mouse,Mammals,MAMÍFERO,aTRUE,-0.5,1,healthy,-0.5,Old,5.083333333,-0.178628853,0.567907561,4.69,0.957507131,3.186673867,-1.208156462,1.77,0.654254361,6.097,71,15,17,0.89,female
113,2,2,1500,56,1,1,1,1229,5.541666667,2.551724138,Vulture,Birds,FRUTO,FALSE,0.5,1,healthy,-0.5,Old,5.541666667,0.159951067,-1.282103211,2.55,-0.274924227,1.954242509,1.745787681,4.76,0.257686593,5.914,71,15,17,0.89,female
113,2,1,1000,57,1,1,1,1189,6.625,4.862068966,Ladle,Kitchent Utensil,MAMÍFERO,FALSE,0.5,1,healthy,-0.5,Old,6.625,0.960230877,0.714871033,4.86,-2.229166736,NA,-2.956812359,NA,0.554570659,6.051,71,15,17,0.89,female
113,2,4,2500,59,2,1,2,1117,2.375,2.827586207,Sled,Vehicles,VEÍCULO,aTRUE,-0.5,1,healthy,-0.5,Old,2.375,-2.179328379,-1.040045727,2.83,-0.102061938,2.127104798,-0.081903511,2.91,-0.780324122,5.435,71,15,17,0.89,female
113,2,3,3000,60,1,1,1,1019,3.958333333,3.551724138,Timer,Kitchent Utensil,VESTUÁRIO,FALSE,0.5,1,healthy,-0.5,Old,3.958333333,-1.009688656,-0.417612196,3.55,-0.30488745,1.924279286,-2.956812359,NA,-12.55817012,NA,71,15,17,0.89,female
113,2,2,1500,61,2,1,2,1240,3.869565217,2.965517241,Cherry,Fruit,FRUTO,aTRUE,-0.5,1,healthy,-0.5,Old,3.869565217,-1.075263423,-0.919016985,2.97,-1.326076749,0.903089987,1.083867087,4.09,-1.985196685,4.879,71,15,17,0.89,female
113,2,4,2000,62,1,1,1,1173,3.956521739,2.620689655,Skewer,Kitchent Utensil,FRUTO,FALSE,0.5,1,healthy,-0.5,Old,3.956521739,-1.011026917,-1.22158884,2.62,-0.079947624,2.149219113,-2.956812359,NA,-12.55817012,NA,71,15,17,0.89,female
113,2,3,2000,63,2,1,2,1144,1.916666667,4.793103448,Necklace,Clothing,VESTUÁRIO,aTRUE,-0.5,1,healthy,-0.5,Old,1.916666667,-2.517908298,0.654356662,4.79,0.566017854,2.79518459,-0.55611528,2.43,-12.55817012,NA,71,15,17,0.89,female
113,2,1,3000,64,1,1,1,1383,2.833333333,5,Broom,Kitchent Utensil,MAMÍFERO,FALSE,0.5,1,healthy,-0.5,Old,2.833333333,-1.840748459,0.835899775,5,0.035651087,2.264817823,-0.743824105,2.24,0.515563994,6.033,71,15,17,0.89,female
113,1,1,1500,1,2,1,2,788,6.75,6.172413793,Dog,Mammals,MAMÍFERO,aTRUE,-0.5,1,healthy,-0.5,Old,6.75,1.052570855,1.847354263,6.17,1.119721987,3.348888723,-1.672488819,1.3,0.732267692,6.133,71,15,17,0.89,female
113,1,4,3000,2,2,1,2,1453,7,6.620689655,Car,Vehicles,VEÍCULO,aTRUE,-0.5,1,healthy,-0.5,Old,7,1.237250811,2.236375219,6.62,1.47652596,3.705692697,-1.218035874,1.76,-0.49427524,5.567,71,15,17,0.89,female
113,1,3,2500,3,2,1,2,1214,4.541666667,4.517241379,Robe,Clothing,VESTUÁRIO,aTRUE,-0.5,1,healthy,-0.5,Old,4.541666667,-0.578768758,0.420944088,4.52,0.030904652,2.260071388,-2.956812359,NA,-0.026195252,5.783,71,15,17,0.89,female
113,1,1,1500,4,1,1,1,1123,6.958333333,4.24137931,Broccoli,Vegetable,MAMÍFERO,FALSE,0.5,1,healthy,-0.5,Old,6.958333333,1.206470818,0.178886604,4.24,-0.64938314,1.579783597,0.906037674,3.91,0.368205479,5.965,71,15,17,0.89,female
113,1,1,2500,5,1,1,1,1296,6.958333333,3.482758621,Machine gun,Weapon,MAMÍFERO,FALSE,0.5,1,healthy,-0.5,Old,6.958333333,1.206470818,-0.478126567,3.48,0.06529949,2.294466226,0.856640614,3.86,0.370372516,5.966,71,15,17,0.89,female
113,1,4,1500,6,2,1,2,1121,5.958333333,5.413793103,Airplane,Vehicles,VEÍCULO,aTRUE,-0.5,1,healthy,-0.5,Old,5.958333333,0.467750993,1.190341092,5.41,1.050500208,3.279666944,-1.583574112,1.39,1.102831016,6.304,71,15,17,0.89,female
113,1,2,3000,7,2,1,2,905,7,5.827586207,Apple,Fruit,FRUTO,aTRUE,-0.5,1,healthy,-0.5,Old,7,1.237250811,1.553427318,5.83,0.490164551,2.719331287,-1.544056464,1.43,1.68142989,6.571,71,15,17,0.89,female
113,1,1,2500,9,2,1,2,1109,6.125,3.517241379,Giraffe,Mammals,MAMÍFERO,aTRUE,-0.5,1,healthy,-0.5,Old,6.125,0.590870964,-0.443546926,3.52,-0.265378909,1.963787827,-0.941412342,2.04,-0.385923391,5.617,71,15,17,0.89,female
113,1,3,3000,10,2,1,2,918,6.833333333,5.655172414,Shirt,Clothing,VESTUÁRIO,aTRUE,-0.5,1,healthy,-0.5,Old,6.833333333,1.11413084,1.406463845,5.66,0.963400717,3.192567453,-0.55611528,2.43,0.333532887,5.949,71,15,17,0.89,female
113,1,2,1500,11,1,1,1,1041,6.875,3.103448276,Revolver,Weapon,FRUTO,FALSE,0.5,1,healthy,-0.5,Old,6.875,1.144910833,-0.806633153,3.1,0.17566698,2.404833717,1.469164149,4.48,0.656421398,6.098,71,15,17,0.89,female
113,1,3,2000,12,1,1,1,1267,6.666666667,4.655172414,Cabbage,Vegetable,VESTUÁRIO,FALSE,0.5,1,healthy,-0.5,Old,6.666666667,0.99101087,0.54197283,4.66,-0.342676011,1.886490725,-0.319009395,2.67,-1.001361894,5.333,71,15,17,0.89,female
113,1,3,3000,13,1,1,1,1237,6.75,3.137931034,Missile,Weapon,VESTUÁRIO,FALSE,0.5,1,healthy,-0.5,Old,6.75,1.052570855,-0.772053512,3.14,0.130668746,2.359835482,-2.956812359,NA,-0.206059322,5.7,71,15,17,0.89,female
113,1,1,2000,14,1,1,1,1250,5.714285714,2.206896552,colander,Kitchent Utensil,MAMÍFERO,FALSE,0.5,1,healthy,-0.5,Old,5.714285714,0.287468179,-1.576030156,2.21,-0.973894231,1.255272505,1.281455324,4.29,-1.894181131,4.921,71,15,17,0.89,female
113,1,2,1500,15,2,1,2,992,6.958333333,5.172413793,Pear,Fruit,FRUTO,aTRUE,-0.5,1,healthy,-0.5,Old,6.958333333,1.206470818,0.982863248,5.17,-0.242395002,1.986771734,-1.405744699,1.57,0.6975951,6.117,71,15,17,0.89,female
113,1,4,3000,16,1,1,1,1218,6.625,4.206896552,Spinach,Vegetable,VEÍCULO,FALSE,0.5,1,healthy,-0.5,Old,6.625,0.960230877,0.152951874,4.21,-0.672864235,1.556302501,-0.091782923,2.9,-1.129217076,5.274,71,15,17,0.89,female
113,1,4,2000,17,1,1,1,1003,6.291666667,3.620689655,Parakeet,Birds,VEÍCULO,FALSE,0.5,1,healthy,-0.5,Old,6.291666667,0.713990935,-0.357097825,3.62,-0.638102129,1.591064607,0.007011196,3,0.517731031,6.034,71,15,17,0.89,female
113,1,3,2000,18,2,1,2,974,6.666666667,5.24137931,Blouse,Clothing,VESTUÁRIO,aTRUE,-0.5,1,healthy,-0.5,Old,6.666666667,0.99101087,1.043377619,5.24,0.357420569,2.586587305,-0.595632927,2.39,1.139670645,6.321,71,15,17,0.89,female
